frame,sim_time,particle_idx,pos_x,pos_y,pos_z,net_force_x,net_force_y,net_force_z,net_force_mag,n_contacts,contact_body,contact_normal_x,contact_normal_y,contact_normal_z
28,0.483333,3,-0.137500,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
28,0.483333,4,-0.116667,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
28,0.483333,5,-0.095833,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
28,0.483333,6,-0.075000,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
28,0.483333,7,-0.054167,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
28,0.483333,8,-0.033333,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
28,0.483333,9,-0.012500,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
28,0.483333,10,0.008333,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
28,0.483333,11,0.029167,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
28,0.483333,12,0.050000,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
28,0.483333,13,0.070833,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
28,0.483333,14,0.091667,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
28,0.483333,15,0.112500,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
28,0.483333,16,0.133333,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
28,0.483333,17,0.154167,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
28,0.483333,18,0.175000,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
28,0.483333,19,0.195833,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
28,0.483333,20,0.216667,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
28,0.483333,21,0.237500,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
28,0.483333,22,0.258333,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
28,0.483333,23,0.279167,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
28,0.483333,24,0.300000,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
29,0.500000,0,-0.200000,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
29,0.500000,1,-0.179167,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
29,0.500000,2,-0.158333,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
29,0.500000,3,-0.137500,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
29,0.500000,4,-0.116667,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
29,0.500000,5,-0.095833,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
29,0.500000,6,-0.075000,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
29,0.500000,7,-0.054167,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
29,0.500000,8,-0.033333,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
29,0.500000,9,-0.012500,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
29,0.500000,10,0.008333,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
29,0.500000,11,0.029167,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
29,0.500000,12,0.050000,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
29,0.500000,13,0.070833,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
29,0.500000,14,0.091667,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
29,0.500000,15,0.112500,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
29,0.500000,16,0.133333,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
29,0.500000,17,0.154167,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
29,0.500000,18,0.175000,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
29,0.500000,19,0.195833,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
29,0.500000,20,0.216667,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
29,0.500000,21,0.237500,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
29,0.500000,22,0.258333,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
29,0.500000,23,0.279167,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
29,0.500000,24,0.300000,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
30,0.516667,0,-0.200000,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
30,0.516667,1,-0.179167,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
30,0.516667,2,-0.158333,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
30,0.516667,3,-0.137500,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
30,0.516667,4,-0.116667,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
30,0.516667,5,-0.095833,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
30,0.516667,6,-0.075000,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
30,0.516667,7,-0.054167,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
30,0.516667,8,-0.033333,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
30,0.516667,9,-0.012500,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
30,0.516667,10,0.008333,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
30,0.516667,11,0.029167,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
30,0.516667,12,0.050000,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
30,0.516667,13,0.070833,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
30,0.516667,14,0.091667,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
30,0.516667,15,0.112500,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
30,0.516667,16,0.133333,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
30,0.516667,17,0.154167,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
30,0.516667,18,0.175000,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
30,0.516667,19,0.195833,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
30,0.516667,20,0.216667,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
30,0.516667,21,0.237500,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
30,0.516667,22,0.258333,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
30,0.516667,23,0.279167,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
30,0.516667,24,0.300000,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
31,0.533333,0,-0.200000,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
31,0.533333,1,-0.179167,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
31,0.533333,2,-0.158333,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
31,0.533333,3,-0.137500,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
31,0.533333,4,-0.116667,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
31,0.533333,5,-0.095833,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
31,0.533333,6,-0.075000,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
31,0.533333,7,-0.054167,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
31,0.533333,8,-0.033333,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
31,0.533333,9,-0.012500,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
31,0.533333,10,0.008333,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
31,0.533333,11,0.029167,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
31,0.533333,12,0.050000,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
31,0.533333,13,0.070833,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
31,0.533333,14,0.091667,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
31,0.533333,15,0.112500,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
31,0.533333,16,0.133333,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
31,0.533333,17,0.154167,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
31,0.533333,18,0.175000,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
31,0.533333,19,0.195833,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
31,0.533333,20,0.216667,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
31,0.533333,21,0.237500,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
31,0.533333,22,0.258333,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
31,0.533333,23,0.279167,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
31,0.533333,24,0.300000,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
32,0.550000,0,-0.200000,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
32,0.550000,1,-0.179167,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
32,0.550000,2,-0.158333,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
32,0.550000,3,-0.137500,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
32,0.550000,4,-0.116667,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
32,0.550000,5,-0.095833,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
32,0.550000,6,-0.075000,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
32,0.550000,7,-0.054167,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
32,0.550000,8,-0.033333,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
32,0.550000,9,-0.012500,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
32,0.550000,10,0.008333,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
32,0.550000,11,0.029167,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
32,0.550000,12,0.050000,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
32,0.550000,13,0.070833,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
32,0.550000,14,0.091667,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
32,0.550000,15,0.112500,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
32,0.550000,16,0.133333,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
32,0.550000,17,0.154167,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
32,0.550000,18,0.175000,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
32,0.550000,19,0.195833,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
32,0.550000,20,0.216667,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
32,0.550000,21,0.237500,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
32,0.550000,22,0.258333,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
32,0.550000,23,0.279167,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
32,0.550000,24,0.300000,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
33,0.566667,0,-0.200000,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
33,0.566667,1,-0.179167,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
33,0.566667,2,-0.158333,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
33,0.566667,3,-0.137500,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
33,0.566667,4,-0.116667,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
33,0.566667,5,-0.095833,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
33,0.566667,6,-0.075000,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
33,0.566667,7,-0.054167,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
33,0.566667,8,-0.033333,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
33,0.566667,9,-0.012500,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
33,0.566667,10,0.008333,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
33,0.566667,11,0.029167,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
33,0.566667,12,0.050000,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
33,0.566667,13,0.070833,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
33,0.566667,14,0.091667,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
33,0.566667,15,0.112500,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
33,0.566667,16,0.133333,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
33,0.566667,17,0.154167,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
33,0.566667,18,0.175000,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
33,0.566667,19,0.195833,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
33,0.566667,20,0.216667,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
33,0.566667,21,0.237500,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
33,0.566667,22,0.258333,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
33,0.566667,23,0.279167,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
33,0.566667,24,0.300000,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
34,0.583333,0,-0.200000,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
34,0.583333,1,-0.179167,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
34,0.583333,2,-0.158333,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
34,0.583333,3,-0.137500,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
34,0.583333,4,-0.116667,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
34,0.583333,5,-0.095833,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
34,0.583333,6,-0.075000,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
34,0.583333,7,-0.054167,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
34,0.583333,8,-0.033333,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
34,0.583333,9,-0.012500,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
34,0.583333,10,0.008333,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
34,0.583333,11,0.029167,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
34,0.583333,12,0.050000,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
34,0.583333,13,0.070833,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
34,0.583333,14,0.091667,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
34,0.583333,15,0.112500,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
34,0.583333,16,0.133333,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
34,0.583333,17,0.154167,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
34,0.583333,18,0.175000,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
34,0.583333,19,0.195833,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
34,0.583333,20,0.216667,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
34,0.583333,21,0.237500,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
34,0.583333,22,0.258333,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
34,0.583333,23,0.279167,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
34,0.583333,24,0.300000,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
35,0.600000,0,-0.200000,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
35,0.600000,1,-0.179167,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
35,0.600000,2,-0.158333,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
35,0.600000,3,-0.137500,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
35,0.600000,4,-0.116667,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
35,0.600000,5,-0.095833,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
35,0.600000,6,-0.075000,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
35,0.600000,7,-0.054167,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
35,0.600000,8,-0.033333,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
35,0.600000,9,-0.012500,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
35,0.600000,10,0.008333,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
35,0.600000,11,0.029167,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
35,0.600000,12,0.050000,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
35,0.600000,13,0.070833,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
35,0.600000,14,0.091667,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
35,0.600000,15,0.112500,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
35,0.600000,16,0.133333,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
35,0.600000,17,0.154167,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
35,0.600000,18,0.175000,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
35,0.600000,19,0.195833,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
35,0.600000,20,0.216667,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
35,0.600000,21,0.237500,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
35,0.600000,22,0.258333,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
35,0.600000,23,0.279167,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
35,0.600000,24,0.300000,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
36,0.616667,0,-0.200000,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
36,0.616667,1,-0.179167,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
36,0.616667,2,-0.158333,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
36,0.616667,3,-0.137500,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
36,0.616667,4,-0.116667,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
36,0.616667,5,-0.095833,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
36,0.616667,6,-0.075000,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
36,0.616667,7,-0.054167,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
36,0.616667,8,-0.033333,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
